URL,Title,isAboriginal,isArts,isBusiness,isCanada,isElections,isGoPublic,isHealth,isPolitics,isTech,isTrending,isWorld,hasSubCategory,hasStoryFlag,numWordsTitle,numNumsTitle,avgLengthWordsTitle,numAuthors,wasMorning,wasAfternoon,wasEvening,wasWeekday,wasWeekend,numSubHeadlines,numParagraphs,numInlineFigures,numVideos,numShares,numLinks,sentiment,numComments
http://www.cbc.ca/news/canada/british-columbia/fentanyl-blamed-for-spike-in-heroin-overdoses-1.3185431,Fentanyl blamed for spike in heroin overdoses,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,5,0,1,0,0,1,0,1,19,1,0,846,8,-1,226
http://www.cbc.ca/news/canada/toronto/rob-ford-documents-8-revelations-from-wiretap-evidence-1.2451620,Rob Ford documents: 8 revelations from wiretap evidence,0,0,0,1,0,0,0,0,0,0,0,1,0,8,1,6,0,1,0,0,1,0,13,55,4,2,81,15,0,796
http://www.cbc.ca/news/arts/comic-steve-rannazzisi-apologizes-for-lying-about-9-11-escape-1.3231964,Comic Steve Rannazzisi apologizes for lying about 9/11 escape,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,1,0,1,0,2,20,2,0,26,7,0,10
http://www.cbc.ca/news/canada/ottawa/henry-burris-cfl-quarterback-to-receive-citizenship-help-1.3021688,Henry Burris CFL quarterback to receive citizenship help,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,1,0,0,0,1,2,23,3,0,48,2,0,969
http://www.cbc.ca/news/canada/new-brunswick/greener-village-tagging-monarch-butterflies-before-migration-1.3203922,Greener Village tagging monarch butterflies before migration,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,7,1,0,0,1,1,0,0,8,1,0,105,1,-1,4
http://www.cbc.ca/news/canada/calgary/teens-think-fentanyl-pills-not-as-scary-as-heroin-says-calgary-addiction-counsellor-1.3189900,Teens think fentanyl pills 'not as scary' as heroin says Calgary addiction counsellor,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,5,1,1,0,0,1,0,0,10,0,0,35,8,0,4
http://www.cbc.ca/news/world/mexico-s-search-for-missing-students-turn-up-60-graves-129-bodies-1.3168670,Mexico's search for missing students turn up 60 graves 129 bodies,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,5,0,0,0,1,1,0,0,9,1,0,210,2,0,90
http://www.cbc.ca/news/business/kpmg-offshore-sham-deceived-tax-authorities-cra-alleges-1.3209838,KPMG offshore 'sham' deceived tax authorities CRA alleges,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,6,3,0,1,0,1,0,3,47,4,0,5120,13,-1,1650
http://www.cbc.ca/news/politics/justin-trudeau-s-pot-stance-target-of-tory-byelection-attack-1.2679396,Justin Trudeau's pot stance target of Tory byelection attack ,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,5,0,1,0,0,1,0,4,32,2,0,120,6,-1,1153
http://www.cbc.ca/news/canada/prince-edward-island/10-year-old-p-e-i-boy-lands-500-pound-tuna-1.3202730,10-year-old P.E.I. boy lands 500-pound tuna,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,6,0,1,0,0,1,0,0,15,3,0,2656,0,0,123
http://www.cbc.ca/news/world/catholic-church-makes-stunning-overture-toward-gays-1.2797497,Catholic Church makes 'stunning' overture toward gays,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,6,0,0,0,1,1,0,1,12,1,0,1450,3,1,670
http://www.cbc.ca/news/arts/tiff-2015-why-there-s-no-canadian-themed-program-1.3218340,TIFF 2015: Why there's no Canadian-themed program,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,6,0,0,1,0,1,0,2,32,3,0,76,6,-1,9
http://www.cbc.ca/news/elections/prince-edward-island-votes/p-e-i-election-a-50-year-tradition-on-the-line-1.3023495,P.E.I. election: A 50-year tradition on the line,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,5,1,0,1,0,1,0,3,52,3,0,232,0,0,17
http://www.cbc.ca/news/politics/ukraine-crisis-canada-levels-new-sanctions-against-russian-banks-officials-1.2728885,Russia sanctions: Vladimir Putin retaliates sanctions Canada,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,7,1,1,0,0,1,0,4,31,1,2,98,6,-1,1069
http://www.cbc.ca/news/politics/7-environmental-charities-face-canada-revenue-agency-audits-1.2526330,7 environmental charities face Canada Revenue Agency audits,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,6,2,0,0,1,1,0,1,59,1,0,4923,0,-1,3092
http://www.cbc.ca/news/canada/british-columbia/4-grizzly-bear-attacks-1.3227490,Grizzly bear attack near Sparwood B.C. makes 4 maulings this month,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,5,0,1,0,0,1,0,1,18,1,0,959,8,-1,210
http://www.cbc.ca/news/politics/c-51-could-trigger-ndp-liberal-coalition-conservative-critics-warn-1.3096534,C-51 could trigger NDP-Liberal coalition conservative critics warn,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,7,1,0,1,0,1,0,2,21,1,0,3646,9,-1,1781
http://www.cbc.ca/news/canada/manitoba/refuge-winnipeg-determined-to-sponsor-3-syrian-refugee-families-1.2874412,Refuge Winnipeg determined to sponsor 3 Syrian refugee families,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,6,1,1,0,0,1,0,1,20,1,0,35,1,0,1
http://www.cbc.ca/news/canada/toronto/death-of-polish-director-marcin-wrona-shocks-saddens-tiff-1.3235503,Death of Polish director Marcin Wrona shocks saddens TIFF,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,0,0,1,0,0,1,1,17,1,0,155,0,0,4
http://www.cbc.ca/news/world/u-k-election-2015-conservatives-defy-polls-win-slim-majority-1.3066216,U.K. election 2015: Conservatives defy polls win slim majority,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,6,1,1,0,0,1,0,0,32,3,0,232,1,-1,395
http://www.cbc.ca/news/canada/windsor/telecommuting-from-windsor-to-toronto-said-to-be-growing-trend-1.3230153,Telecommuting from Windsor to Toronto said to be growing trend,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,1,0,0,1,0,1,17,2,0,320,0,-1,5
http://www.cbc.ca/news/canada/british-columbia/water-bottling-fees-to-be-re-examined-says-b-c-premier-christy-clark-1.3150529,Water-bottling fees to be re-examined says B.C. Premier Christy Clark,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,6,0,0,0,1,1,0,0,11,1,0,35,6,-1,209
http://www.cbc.ca/news/world/u-s-cuba-restore-full-diplomatic-ties-after-5-decades-1.3159608,U.S. Cuba restore full diplomatic ties after 5 decades,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,5,0,1,0,0,1,0,0,40,4,1,1835,8,0,493
http://www.cbc.ca/news/politics/power-politics-ballot-box-question-mmiw-1.2976514,Power & Politics' Ballot Box question: MMIW,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,5,0,0,1,0,1,0,0,3,0,0,80,0,0,242
http://www.cbc.ca/news/canada/sudbury/using-facebook-to-target-voters-1.3240540,Using Facebook to target voters,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,1,1,0,0,7,3,0,4,0,0,2
http://www.cbc.ca/news/canada/nova-scotia/nova-scotia-student-groups-call-on-province-to-forgive-student-loans-1.3179132,Nova Scotia student groups call on province to forgive student loans,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,5,0,1,0,0,1,0,2,18,2,0,2153,2,-1,195
http://www.cbc.ca/news/canada/newfoundland-labrador/qalipu-artist-using-leaked-shoal-point-oil-as-paint-for-newest-project-1.3241637,Qalipu artist using leaked Shoal Point oil as paint for newest project,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,4,1,0,1,0,0,1,1,19,3,0,490,3,-1,18
http://www.cbc.ca/news/canada/nova-scotia/capebreton-rail-study-1.3244511,Cape Breton rail line facing uncertain future says study,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,1,0,0,1,1,0,2,15,1,0,14,1,-1,18
http://www.cbc.ca/news/canada/manitoba/manyfest-adds-pub-crawl-indigenous-shows-in-5th-year-on-broadway-1.3187313,ManyFest adds pub crawl indigenous shows in 5th year on Broadway,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,4,0,0,1,0,1,0,0,8,1,0,15,0,0,1
http://www.cbc.ca/news/canada/british-columbia/women-in-fifa-16-will-make-it-most-authentic-soccer-game-out-there-1.3106367,Women in FIFA 16 will make it 'most authentic soccer game out there',0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,4,1,0,1,0,1,0,0,19,2,0,37,3,1,9
http://www.cbc.ca/news/canada/sudbury/sudbury-er-a-magnet-for-some-mentally-ill-alcoholic-patients-study-1.2559000,Sudbury ER a magnet for some mentally ill alcoholic patients: study,0,0,0,1,0,0,0,0,0,0,0,1,1,11,1,5,0,1,0,0,1,0,0,12,1,0,6,1,0,5
http://www.cbc.ca/news/technology/face-mites-live-on-all-adults-study-suggests-1.2757354,Face mites live on all adults study suggests,0,0,0,0,0,0,0,0,1,0,0,0,1,8,1,4,0,0,1,0,1,0,0,22,3,0,11288,4,0,185
http://www.cbc.ca/news/arts/canadian-screen-awards-2014-orphan-black-gabrielle-win-1.2566059,Canadian Screen Awards 2014: Orphan Black Gabrielle win,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,1,0,1,3,33,1,1,133,5,0,77
http://www.cbc.ca/news/canada/north/2-people-in-hay-river-cabin-died-from-carbon-monoxide-1.2126037,2 people in Hay River cabin died from carbon monoxide,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,4,0,0,1,0,1,0,0,4,0,0,3,1,-1,1
http://www.cbc.ca/news/canada/edmonton/investigator-of-bhardwaj-bribery-allegations-leaves-auto-industry-watchdog-1.3006552,Investigator of Bhardwaj bribery allegations leaves auto-industry watchdog,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,8,2,1,0,0,1,0,2,33,3,0,40,3,-1,57
http://www.cbc.ca/news/technology/el-nino-forecast-update-1.3223072,El Nino will be strong but won't break records NOAA says,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,4,0,0,1,0,1,0,0,8,1,0,237,3,0,171
http://www.cbc.ca/news/canada/toronto/doug-ford-s-pc-leadership-ambitions-leave-tories-split-1.2817509,Doug Ford's PC leadership ambitions leave Tories split,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,5,1,1,0,0,1,0,1,45,2,1,597,10,0,450
http://www.cbc.ca/news/politics/canada-election-2015-stephen-harper-isis-stump-speech-1.3213686,Stephen Harper keeps up drumbeat of anti-ISIS message,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,5,1,0,0,1,1,0,2,26,1,0,608,3,0,1205
http://www.cbc.ca/news/politics/canada-election-2015-trudeau-winnipeg-innovation-1.3248391,Trudeau commits $900M to boost high-tech innovation fund startup incubators,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,6,0,0,1,0,1,0,0,21,1,1,2620,10,-1,1256
http://www.cbc.ca/news/canada/montreal/thousands-of-quebec-teachers-to-strike-for-2-days-this-fall-1.3219091,Thousands of Quebec teachers to strike for 2 days this fall,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,4,0,1,0,0,1,0,2,18,2,0,245,3,0,68
http://www.cbc.ca/news/canada/saskatchewan/saskatchewan-staggers-on-retail-sales-of-booze-group-says-1.3244777,Saskatchewan staggers on retail sales of booze group says,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,0,0,1,0,1,0,0,9,1,0,135,1,-1,45
http://www.cbc.ca/news/canada/manitoba/man-55-dies-in-crash-while-on-the-job-for-manitoba-highways-1.3244744,Man 55 dies in crash while on the job for Manitoba Highways,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,4,0,0,1,0,1,0,0,7,1,0,18,0,0,2
http://www.cbc.ca/news/business/federal-election-2015-choosing-the-best-negotiator-for-the-trans-pacific-partnership-1.3178991,Federal election 2015: Choosing the best negotiator for the Trans-Pacific Partnership,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0,6,1,1,0,0,1,0,3,29,2,0,427,8,-1,346
http://www.cbc.ca/news/business/taxes/home-office-tax-writeoffs-can-generate-big-savings-1.1173308,Home-office tax writeoffs can generate big savings,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,6,0,1,0,0,1,0,2,32,1,0,557,8,-1,94
http://www.cbc.ca/news/canada/sudbury/sault-ste-marie-federal-election-candidates-duke-it-out-in-first-cbc-debate-1.3227848,Sault Ste. Marie federal election candidates duke it out in first CBC debate,0,0,0,1,0,0,0,0,0,0,0,1,1,13,0,4,0,0,1,0,1,0,0,19,4,0,18,0,-1,9
http://www.cbc.ca/news/world/virgin-galactic-s-new-spacecraft-ready-next-year-despite-crash-1.2821310,Virgin Galactic's new spacecraft ready next year despite crash,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,6,0,0,1,0,0,1,0,30,5,2,28,5,0,58
http://www.cbc.ca/news/canada/nova-scotia/mohamed-fahmy-s-supporters-horrified-by-3-year-sentence-1.3208561,Mohamed Fahmy's supporters 'horrified' by 3-year sentence,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,7,1,0,1,0,0,1,1,11,1,0,83,1,0,26
http://www.cbc.ca/news/canada/windsor/windsor-s-gas-prices-will-trend-right-back-down-expert-says-1.3151907,Windsor's gas prices will 'trend right back down' expert says,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,0,1,0,1,0,0,8,0,0,4,0,-1,12
http://www.cbc.ca/news/canada/north/hunters-missing-in-cumberland-sound-found-safe-1.3241448,Hunters missing in Cumberland Sound found safe,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,5,0,1,0,0,1,0,0,10,1,0,155,11,0,1
http://www.cbc.ca/news/business/real-estate-commissions-could-fall-as-new-competition-heats-up-1.2900928,Real estate commissions could fall as new competition heats up,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,5,1,1,0,0,1,0,5,50,1,1,1139,3,-1,787
http://www.cbc.ca/news/canada/manitoba/manitobans-urged-to-vote-child-care-in-federal-election-1.3229070,Manitobans urged to 'vote child care' in federal election,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,0,0,1,0,1,0,0,11,1,0,41,3,-1,5
http://www.cbc.ca/news/politics/mike-duffy-trial-what-we-have-learned-so-far-1.3120740,Mike Duffy trial: What we have learned so far,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,4,1,1,0,0,0,1,3,31,1,0,422,4,1,392
http://www.cbc.ca/news/business/nfl-cheerleaders-battle-for-minimum-wage-california-makes-it-law-n-y-next-1.3234293,NFL cheerleaders battle for minimum wage California makes it law N.Y. next?,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,5,1,1,0,0,0,1,4,70,3,0,1136,10,-1,244
http://www.cbc.ca/news/canada/north/hot-dry-yukon-summer-a-buzzkill-for-mosquitoes-1.3191995,Hot dry Yukon summer a buzzkill for mosquitoes,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,4,0,1,0,0,0,1,1,10,1,0,85,0,-1,3
http://www.cbc.ca/news/aboriginal/meet-our-team-merelda-fiddler-1.2446787,Meet our team: Merelda Fiddler,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,1,0,1,0,30,3,0,3,0,1,6
http://www.cbc.ca/news/canada/edmonton/internal-review-finds-serious-problems-with-auto-industry-watchdog-1.3043119,Internal review finds serious problems with auto-industry watchdog,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,7,2,1,0,0,1,0,0,17,1,0,27,1,-1,1
http://www.cbc.ca/news/politics/un-climate-summit-thousands-march-worldwide-ahead-of-meeting-1.2772496,UN Climate Summit: Thousands march worldwide ahead of meeting,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,5,1,1,0,0,0,1,3,29,1,2,150,3,-1,2864
http://www.cbc.ca/news/canada/montreal/chris-lloyd-papineau-conservative-candidate-resigns-1.3070760,Chris Lloyd Papineau Conservative candidate resigns ,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,6,1,1,0,0,1,0,2,23,4,0,273,2,0,631
http://www.cbc.ca/news/world/white-house-intruder-had-more-than-800-rounds-of-ammo-in-car-prosecutor-says-1.2774035,White House intruder had more than 800 rounds of ammo in car prosecutor says ,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,4,0,1,0,0,1,0,2,31,2,0,8,0,-1,258
http://www.cbc.ca/news/health/5-spring-vegetables-to-boost-meals-and-health-1.3055930,5 spring vegetables to boost meals and health,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,4,0,0,1,0,1,0,5,10,2,0,214,0,0,13
http://www.cbc.ca/news/politics/canada-election-2015-trudeau-arts-culture-funding-1.3238369,Justin Trudeau promises increased funding for the arts CBC/Radio-Canada,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,7,0,0,1,0,1,0,0,16,1,0,5399,4,-1,1031
http://www.cbc.ca/news/canada/canada-post-s-super-mailboxes-spur-growing-backlash-1.3074743,Canada Post's 'super' mailboxes spur growing backlash,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,6,0,1,0,0,1,0,6,33,2,0,3129,9,1,690
http://www.cbc.ca/news/canada/thunder-bay/thunder-bay-police-encourage-others-be-heroic-after-strangers-save-man-s-life-1.3106553,Thunder Bay police encourage others be heroic after strangers save man's life,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,5,0,0,1,0,1,0,0,6,1,0,8,1,1,4
http://www.cbc.ca/news/canada/nova-scotia/diver-luke-seabrook-died-after-nova-scotia-power-dam-gate-left-open-brother-says-1.3172533,Diver Luke Seabrook died after Nova Scotia Power dam gate left open brother says,0,0,0,1,0,0,0,0,0,0,0,1,0,14,1,4,1,0,1,0,1,0,1,23,2,0,585,0,-1,39
http://www.cbc.ca/news/world/iraqi-attacks-isis-victories-the-beginning-of-an-earthquake-1.2673307,Iraqi attacks: ISIS victories 'the beginning of an earthquake',0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,6,1,0,1,0,1,0,3,77,3,2,183,3,-1,777
http://www.cbc.ca/news/politics/harper-reincarnates-family-allowance-with-universal-child-care-benefit-1.3018557,Harper reincarnates family allowance with universal child-care benefit,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,7,1,1,0,0,1,0,4,26,1,0,331,9,1,852
http://www.cbc.ca/news/canada/newfoundland-labrador/portugal-cove-st-philip-s-church-mediation-attempt-fails-1.3033907,Portugal Cove-St. Philip's church mediation attempt fails,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,7,0,0,1,0,1,0,1,15,1,0,7,1,0,26
http://www.cbc.ca/news/technology/new-samsung-galaxy-s6-phones-ditch-plastic-design-adds-mobile-pay-1.2977953,New Samsung Galaxy S6 phones ditch plastic design adds mobile pay,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,5,0,0,0,1,0,1,2,19,2,0,799,3,0,103
http://www.cbc.ca/news/canada/toronto/beer-to-be-sold-in-select-ontario-grocery-stores-by-christmas-1.3239960,Beer to be sold in select Ontario grocery stores by Christmas,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,4,0,1,0,0,1,0,0,23,1,0,10607,4,-1,232
http://www.cbc.ca/news/canada/british-columbia/watering-restrictions-mean-tickets-for-metro-vancouver-water-hogs-1.3144007,Watering restrictions mean tickets for Metro Vancouver water hogs,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,6,1,0,0,1,1,0,4,39,3,1,2017,7,-1,248
http://www.cbc.ca/news/canada/british-columbia/patient-s-medical-marijuana-juice-to-dry-up-under-new-law-1.2576678,Patient's medical marijuana juice to dry up under new law,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,4,0,1,0,0,1,0,1,21,2,1,205,1,0,741
http://www.cbc.ca/news/business/big-oil-that-s-making-a-killing-don-pittis-1.3197791,Big oil that's making a killing: Don Pittis,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,4,1,1,0,0,1,0,4,37,3,0,1919,9,0,733
http://www.cbc.ca/news/politics/salmon-photo-conservatives-harper-atlantic-pacific-1.3201726,Conservatives use photo of wrong type of salmon in campaign ad,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,4,1,0,1,0,1,0,8,37,1,0,9538,6,-1,732
http://www.cbc.ca/news/canada/ottawa/palliative-sedation-creating-debate-over-end-of-life-treatment-1.2648436,Palliative sedation creating debate over end-of-life treatment,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,8,1,0,1,0,1,0,4,38,1,0,130,1,0,53
http://www.cbc.ca/news/business/u-s-has-security-concerns-about-sale-of-waldorf-astoria-to-chinese-1.2798163,U.S. has security concerns about sale of Waldorf Astoria to Chinese,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,1,0,1,0,2,14,1,0,21,0,0,129
http://www.cbc.ca/news/canada/sudbury/failure-in-mining-responsibility-system-usw-representative-1.2596695,?Failure? in mining responsibility system: USW representative,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,7,0,1,0,0,1,0,1,18,3,0,10,0,0,1
http://www.cbc.ca/news/business/130-highrise-building-projects-in-toronto-lead-north-america-1.2504776,130 highrise building projects in Toronto lead North America,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,5,1,1,0,0,1,0,1,17,1,0,315,2,0,23
http://www.cbc.ca/news/business/energy-companies-on-the-ropes-as-investors-look-for-deals-1.2946269,Energy companies on the ropes as investors look for deals,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,4,1,1,0,0,1,0,3,26,1,0,3,3,0,105
http://www.cbc.ca/news/health/measles-vaccination-levels-in-canada-reasonably-high-1.2943870,Measles vaccination levels in Canada 'reasonably high',0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,6,0,0,1,0,1,0,1,14,1,1,33,4,1,471
http://www.cbc.ca/news/politics/canada-election-2015-ad-hawk-social-media-analysis-1.3217076,Forget the election polls. Who's winning on social media?,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,5,1,1,0,0,0,1,4,47,8,2,2133,9,0,1899
http://www.cbc.ca/news/world/deny-airspace-to-russian-flights-to-syria-u-s-urges-greece-1.3218412,Deny airspace to Russian flights to Syria U.S. urges Greece,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,5,0,0,1,0,1,0,0,19,1,0,28,2,-1,102
http://www.cbc.ca/news/canada/windsor/trans-pacific-partnership-harper-says-auto-industry-won-t-like-it-all-1.3233779,Trans-Pacific Partnership: Harper says auto industry won't like it all,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,6,0,1,0,0,1,0,0,11,1,0,520,3,-1,329
http://www.cbc.ca/news/canada/british-columbia/united-airlines-attendant-angers-breastfeeding-mother-1.2990242,United Airlines attendant angers breastfeeding mother ,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,6,0,1,0,0,1,0,1,21,2,0,6603,9,0,1468
http://www.cbc.ca/news/technology/spacex-falcon-9-launch-ignites-dream-of-reusable-rocket-1.3028756,SpaceX Falcon 9 launch ignites dream of reusable rocket,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,5,1,1,0,0,1,0,3,37,4,0,125,9,0,110
http://www.cbc.ca/news/canada/toronto/gta-home-ownership-rent-getting-less-affordable-for-more-people-1.2918546,GTA home ownership rent getting less affordable for more people,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,0,1,0,1,0,2,17,1,0,76,7,-1,45
http://www.cbc.ca/news/politics/syrian-refugees-un-agency-counting-on-canada-to-boost-commitment-1.2865497,Syrian refugees: UN agency counting on Canada to boost commitment,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,5,1,1,0,0,1,0,2,26,1,0,28,4,-1,32
http://www.cbc.ca/news/canada/montreal/harper-old-stock-canadians-debate-1.3233615,Harper's 'old-stock Canadians' line is part deliberate strategy: pollster,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,7,0,1,0,0,1,0,2,20,2,0,3655,4,0,135
http://www.cbc.ca/news/canada/british-columbia/canada-post-targets-super-mailbox-thieves-with-bait-mail-1.2526855,Canada Post targets super-mailbox thieves with bait mail,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,1,0,0,1,0,0,24,2,1,112,5,-1,340
http://www.cbc.ca/news/canada/newfoundland-labrador/tory-candidate-kevin-o-brien-regrets-harper-comment-made-in-the-heat-of-the-moment-1.3137649,Tory candidate Kevin O'Brien regrets Harper comment made in 'the heat of the moment',0,0,0,1,0,0,0,0,0,0,0,1,0,14,0,5,0,0,1,0,1,0,0,12,1,0,48,1,-1,159
http://www.cbc.ca/news/canada/montreal/women-s-hockey-team-gets-big-backing-from-canadiens-1.3003209,Women's hockey team gets big backing from Canadiens,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,5,0,0,1,0,1,0,1,16,1,0,85,1,0,3
http://www.cbc.ca/news/canada/manitoba/no-free-ride-ambulance-bills-in-manitoba-highest-in-canada-1.2947262,No free ride: Ambulance bills in Manitoba highest in Canada,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1,5,2,1,0,0,1,0,4,75,5,2,127,3,-1,92
http://www.cbc.ca/news/health/mers-saudi-arabia-hajj-1.3234135,MERS cases on decline in Saudi Arabia ahead of hajj,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,4,0,0,1,0,1,0,0,11,1,0,22,1,0,2
http://www.cbc.ca/news/canada/nova-scotia/halifax-hospital-s-bad-conditions-upset-cancer-patient-1.1875233,Halifax hospital's 'bad' conditions upset cancer patient,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,7,0,0,0,1,1,0,1,29,2,0,9,0,-1,93
http://www.cbc.ca/news/politics/income-splitting-announcement-made-against-advice-of-top-public-servant-1.3044411,Income-splitting announcement made against advice of top public servant,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,7,1,0,1,0,1,0,3,28,3,0,658,4,0,1320
http://www.cbc.ca/news/canada/sudbury/vale-fined-1m-in-sudbury-miners-deaths-1.1858120,Vale fined $1M in Sudbury miners' deaths,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,4,0,0,1,0,1,0,1,14,1,0,105,0,0,79
http://www.cbc.ca/news/canada/manitoba/organic-test-results-not-sent-for-followup-cfia-admits-1.2507481,Organic test results not sent for followup CFIA admits,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,1,0,0,1,1,0,2,60,1,0,208,2,-1,216
http://www.cbc.ca/news/canada/saskatchewan/5-things-learned-from-saskatchewan-roughriders-loss-to-toronto-1.3140170,5 things learned from Saskatchewan Roughriders loss to Toronto,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,6,1,0,1,0,1,0,5,25,4,0,11,0,0,23
http://www.cbc.ca/news/technology/apple-watchos-2-1.3230563,Apple WatchOS 2 delayed due to bug,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,4,0,0,1,0,1,0,0,7,1,0,5,0,0,10
http://www.cbc.ca/news/canada/manitoba/winnipeg-jets-players-coach-talk-about-new-nhl-season-1.3234922,Winnipeg Jets players coach talk about new NHL season,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,5,0,0,1,0,1,0,0,5,1,1,21,2,0,1
http://www.cbc.ca/news/canada/edmonton/daycare-for-new-canadians-could-be-shuttered-because-of-no-funding-1.3116440,Daycare for new Canadians could be shuttered because of no funding,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,5,1,0,0,1,1,0,2,29,3,0,20,0,-1,4
